timestamp,P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,P-JUS-CKGL,T-JUS-CKGL,QGL,class
2017-02-11 14:01:52.000000,0.000000e+00,8.119477e+06,1.164688e+02,1.770110e+06,7.298024e+01,2.340089e+06,,0.000000e+00,0
2017-02-11 14:01:53.000000,0.000000e+00,8.119477e+06,1.164687e+02,1.750628e+06,7.301569e+01,2.340089e+06,,0.000000e+00,0
2017-02-11 14:01:54.000000,0.000000e+00,8.119477e+06,1.164686e+02,1.731145e+06,7.305112e+01,2.340089e+06,,0.000000e+00,0
2017-02-11 14:01:55.000000,0.000000e+00,8.119477e+06,1.164685e+02,1.711663e+06,7.308657e+01,2.340089e+06,,0.000000e+00,0
2017-02-11 14:01:56.000000,0.000000e+00,8.119477e+06,1.164685e+02,1.692180e+06,7.312202e+01,2.340089e+06,,0.000000e+00,0
2017-02-11 14:01:57.000000,0.000000e+00,8.119477e+06,1.164684e+02,1.672698e+06,7.315746e+01,2.340089e+06,,0.000000e+00,0
2017-02-11 14:01:58.000000,0.000000e+00,8.119477e+06,1.164683e+02,1.653215e+06,7.319291e+01,2.340089e+06,,0.000000e+00,0
2017-02-11 14:01:59.000000,0.000000e+00,8.119477e+06,1.164682e+02,1.633733e+06,7.322835e+01,2.340089e+06,,0.000000e+00,0
2017-02-11 14:02:00.000000,0.000000e+00,8.119477e+06,1.164681e+02,1.614250e+06,7.326379e+01,2.340089e+06,,0.000000e+00,0
2017-02-11 14:02:01.000000,0.000000e+00,8.119477e+06,1.164681e+02,1.594768e+06,7.329924e+01,2.340089e+06,,0.000000e+00,0
2017-02-11 14:02:02.000000,0.000000e+00,8.119477e+06,1.164680e+02,1.575285e+06,7.333469e+01,2.340089e+06,,0.000000e+00,0
2017-02-11 14:02:03.000000,0.000000e+00,8.119477e+06,1.164679e+02,1.555803e+06,7.337013e+01,2.340089e+06,,0.000000e+00,0
2017-02-11 14:02:04.000000,0.000000e+00,8.119477e+06,1.164678e+02,1.536320e+06,7.340557e+01,2.340089e+06,,0.000000e+00,0
2017-02-11 14:02:05.000000,0.000000e+00,8.119477e+06,1.164677e+02,1.516838e+06,7.344102e+01,2.340089e+06,,0.000000e+00,0
2017-02-11 14:02:06.000000,0.000000e+00,8.119477e+06,1.164677e+02,1.497355e+06,7.347646e+01,2.340089e+06,,0.000000e+00,0
2017-02-11 14:02:07.000000,0.000000e+00,8.119477e+06,1.164676e+02,1.511461e+06,7.347336e+01,2.340089e+06,,0.000000e+00,0
2017-02-11 14:02:08.000000,0.000000e+00,8.119477e+06,1.164675e+02,1.525566e+06,7.347026e+01,2.340089e+06,,0.000000e+00,0
2017-02-11 14:02:09.000000,0.000000e+00,8.119477e+06,1.164674e+02,1.539672e+06,7.346716e+01,2.340090e+06,,0.000000e+00,0
2017-02-11 14:02:10.000000,0.000000e+00,8.119477e+06,1.164673e+02,1.553777e+06,7.346406e+01,2.340090e+06,,0.000000e+00,0
2017-02-11 14:02:11.000000,0.000000e+00,8.119477e+06,1.164673e+02,1.567883e+06,7.346095e+01,2.340090e+06,,0.000000e+00,0
2017-02-11 14:02:12.000000,0.000000e+00,8.119477e+06,1.164672e+02,1.581988e+06,7.345786e+01,2.340090e+06,,0.000000e+00,0
2017-02-11 14:02:13.000000,0.000000e+00,8.119477e+06,1.164671e+02,1.596094e+06,7.345475e+01,2.340090e+06,,0.000000e+00,0
2017-02-11 14:02:14.000000,0.000000e+00,8.119477e+06,1.164670e+02,1.610199e+06,7.345165e+01,2.340090e+06,,0.000000e+00,0
2017-02-11 14:02:15.000000,0.000000e+00,8.119477e+06,1.164669e+02,1.624305e+06,7.344855e+01,2.340090e+06,,0.000000e+00,0
2017-02-11 14:02:16.000000,0.000000e+00,8.119477e+06,1.164669e+02,1.638410e+06,7.344545e+01,2.340090e+06,,0.000000e+00,0
2017-02-11 14:02:17.000000,0.000000e+00,8.119477e+06,1.164668e+02,1.652516e+06,7.344234e+01,2.340090e+06,,0.000000e+00,0
2017-02-11 14:02:18.000000,0.000000e+00,8.119477e+06,1.164667e+02,1.666621e+06,7.343925e+01,2.340090e+06,,0.000000e+00,0
2017-02-11 14:02:19.000000,0.000000e+00,8.119477e+06,1.164666e+02,1.680727e+06,7.343614e+01,2.340090e+06,,0.000000e+00,0
2017-02-11 14:02:20.000000,0.000000e+00,8.119477e+06,1.164665e+02,1.694832e+06,7.343304e+01,2.340090e+06,,0.000000e+00,0
2017-02-11 14:02:21.000000,0.000000e+00,8.119477e+06,1.164665e+02,1.708938e+06,7.342994e+01,2.340090e+06,,0.000000e+00,0
2017-02-11 14:02:22.000000,0.000000e+00,8.119477e+06,1.164664e+02,1.723044e+06,7.342684e+01,2.340090e+06,,0.000000e+00,0
2017-02-11 14:02:23.000000,0.000000e+00,8.119477e+06,1.164663e+02,1.737149e+06,7.342374e+01,2.340090e+06,,0.000000e+00,0
2017-02-11 14:02:24.000000,0.000000e+00,8.119477e+06,1.164662e+02,1.751255e+06,7.342064e+01,2.340090e+06,,0.000000e+00,0
2017-02-11 14:02:25.000000,0.000000e+00,8.119477e+06,1.164661e+02,1.765360e+06,7.341753e+01,2.340090e+06,,0.000000e+00,0
2017-02-11 14:02:26.000000,0.000000e+00,8.119477e+06,1.164661e+02,1.779466e+06,7.341444e+01,2.340090e+06,,0.000000e+00,0
2017-02-11 14:02:27.000000,0.000000e+00,8.119477e+06,1.164660e+02,1.793571e+06,7.341133e+01,2.340090e+06,,0.000000e+00,0
2017-02-11 14:02:28.000000,0.000000e+00,8.119477e+06,1.164659e+02,1.807677e+06,7.340823e+01,2.340091e+06,,0.000000e+00,0
2017-02-11 14:02:29.000000,0.000000e+00,8.119477e+06,1.164658e+02,1.821782e+06,7.340513e+01,2.340091e+06,,0.000000e+00,0
2017-02-11 14:02:30.000000,0.000000e+00,8.119477e+06,1.164657e+02,1.835888e+06,7.340203e+01,2.340091e+06,,0.000000e+00,0
2017-02-11 14:02:31.000000,0.000000e+00,8.119477e+06,1.164657e+02,1.849993e+06,7.339893e+01,2.340091e+06,,0.000000e+00,0
