timestamp,P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,P-JUS-CKGL,T-JUS-CKGL,QGL,class
2017-04-03 04:00:00.000000,0.000000e+00,2.079603e+07,1.063863e+02,1.150029e+07,6.720559e+01,1.324859e+09,,,0
2017-04-03 04:00:01.000000,0.000000e+00,2.079582e+07,1.063871e+02,1.150036e+07,6.720560e+01,1.324774e+09,,,0
2017-04-03 04:00:02.000000,0.000000e+00,2.079561e+07,1.063878e+02,1.150044e+07,6.720560e+01,1.324689e+09,,,0
2017-04-03 04:00:03.000000,0.000000e+00,2.079541e+07,1.063886e+02,1.150051e+07,6.720561e+01,1.324605e+09,,,0
2017-04-03 04:00:04.000000,0.000000e+00,2.079520e+07,1.063893e+02,1.150059e+07,6.720562e+01,1.324520e+09,,,0
2017-04-03 04:00:05.000000,0.000000e+00,2.079499e+07,1.063901e+02,1.150066e+07,6.720563e+01,1.324435e+09,,,0
2017-04-03 04:00:06.000000,0.000000e+00,2.079478e+07,1.063908e+02,1.150074e+07,6.720564e+01,1.324350e+09,,,0
2017-04-03 04:00:07.000000,0.000000e+00,2.079457e+07,1.063916e+02,1.150082e+07,6.720564e+01,1.324265e+09,,,0
2017-04-03 04:00:08.000000,0.000000e+00,2.079457e+07,1.063923e+02,1.150089e+07,6.720566e+01,1.324253e+09,,,0
2017-04-03 04:00:09.000000,0.000000e+00,2.079457e+07,1.063914e+02,1.150097e+07,6.720567e+01,1.324241e+09,,,0
2017-04-03 04:00:10.000000,0.000000e+00,2.079457e+07,1.063905e+02,1.150104e+07,6.720567e+01,1.324229e+09,,,0
2017-04-03 04:00:11.000000,0.000000e+00,2.079457e+07,1.063896e+02,1.150112e+07,6.720568e+01,1.324217e+09,,,0
2017-04-03 04:00:12.000000,0.000000e+00,2.079457e+07,1.063887e+02,1.150119e+07,6.720569e+01,1.324205e+09,,,0
2017-04-03 04:00:13.000000,0.000000e+00,2.079457e+07,1.063878e+02,1.150127e+07,6.720570e+01,1.324192e+09,,,0
2017-04-03 04:00:14.000000,0.000000e+00,2.079457e+07,1.063869e+02,1.150135e+07,6.720570e+01,1.324180e+09,,,0
2017-04-03 04:00:15.000000,0.000000e+00,2.079457e+07,1.063860e+02,1.150142e+07,6.720571e+01,1.324168e+09,,,0
2017-04-03 04:00:16.000000,0.000000e+00,2.079457e+07,1.063851e+02,1.150150e+07,6.720572e+01,1.324156e+09,,,0
2017-04-03 04:00:17.000000,0.000000e+00,2.079457e+07,1.063842e+02,1.150157e+07,6.720573e+01,1.324144e+09,,,0
2017-04-03 04:00:18.000000,0.000000e+00,2.079457e+07,1.063833e+02,1.150165e+07,6.720573e+01,1.324132e+09,,,0
2017-04-03 04:00:19.000000,0.000000e+00,2.079457e+07,1.063824e+02,1.150180e+07,6.720574e+01,1.324241e+09,,,0
2017-04-03 04:00:20.000000,0.000000e+00,2.079457e+07,1.063815e+02,1.150195e+07,6.720575e+01,1.324350e+09,,,0
2017-04-03 04:00:21.000000,0.000000e+00,2.079457e+07,1.063806e+02,1.150210e+07,6.720576e+01,1.324459e+09,,,0
2017-04-03 04:00:22.000000,0.000000e+00,2.079457e+07,1.063797e+02,1.150225e+07,6.720576e+01,1.324568e+09,,,0
2017-04-03 04:00:23.000000,0.000000e+00,2.079457e+07,1.063788e+02,1.150241e+07,6.720577e+01,1.324677e+09,,,0
2017-04-03 04:00:24.000000,0.000000e+00,2.079457e+07,1.063779e+02,1.150256e+07,6.720578e+01,1.324787e+09,,,0
2017-04-03 04:00:25.000000,0.000000e+00,2.079457e+07,1.063770e+02,1.150271e+07,6.720579e+01,1.324896e+09,,,0
2017-04-03 04:00:26.000000,0.000000e+00,2.079457e+07,1.063761e+02,1.150286e+07,6.720580e+01,1.325005e+09,,,0
2017-04-03 04:00:27.000000,0.000000e+00,2.079457e+07,1.063752e+02,1.150301e+07,6.720580e+01,1.325114e+09,,,0
2017-04-03 04:00:28.000000,0.000000e+00,2.079457e+07,1.063743e+02,1.150316e+07,6.720581e+01,1.325223e+09,,,0
2017-04-03 04:00:29.000000,0.000000e+00,2.079457e+07,1.063734e+02,1.150332e+07,6.720582e+01,1.325332e+09,,,0
2017-04-03 04:00:30.000000,0.000000e+00,2.079457e+07,1.063725e+02,1.150294e+07,6.720583e+01,1.325223e+09,,,0
2017-04-03 04:00:31.000000,0.000000e+00,2.079457e+07,1.063716e+02,1.150256e+07,6.720584e+01,1.325114e+09,,,0
2017-04-03 04:00:32.000000,0.000000e+00,2.079457e+07,1.063707e+02,1.150218e+07,6.720585e+01,1.325005e+09,,,0
2017-04-03 04:00:33.000000,0.000000e+00,2.079457e+07,1.063698e+02,1.150180e+07,6.720586e+01,1.324896e+09,,,0
2017-04-03 04:00:34.000000,0.000000e+00,2.079457e+07,1.063689e+02,1.150142e+07,6.720586e+01,1.324787e+09,,,0
2017-04-03 04:00:35.000000,0.000000e+00,2.079457e+07,1.063680e+02,1.150104e+07,6.720587e+01,1.324677e+09,,,0
2017-04-03 04:00:36.000000,0.000000e+00,2.079457e+07,1.063671e+02,1.150066e+07,6.720588e+01,1.324568e+09,,,0
2017-04-03 04:00:37.000000,0.000000e+00,2.079457e+07,1.063662e+02,1.150029e+07,6.720589e+01,1.324459e+09,,,0
2017-04-03 04:00:38.000000,0.000000e+00,2.079457e+07,1.063653e+02,1.149991e+07,6.720589e+01,1.324350e+09,,,0
2017-04-03 04:00:39.000000,0.000000e+00,2.079457e+07,1.063652e+02,1.149953e+07,6.720590e+01,1.324241e+09,,,0
2017-04-03 04:00:40.000000,0.000000e+00,2.079457e+07,1.063650e+02,1.149915e+07,6.720591e+01,1.324132e+09,,,0
2017-04-03 04:00:41.000000,0.000000e+00,2.079478e+07,1.063649e+02,1.150013e+07,6.720592e+01,1.324205e+09,,,0
