timestamp,P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,P-JUS-CKGL,T-JUS-CKGL,QGL,class
2017-06-24 11:00:21.000000,0.000000e+00,8.317958e+06,1.169164e+02,1.912636e+06,7.466664e+01,2.325991e+06,,0.000000e+00,0
2017-06-24 11:00:22.000000,0.000000e+00,8.317993e+06,1.169163e+02,1.932239e+06,7.468968e+01,2.325991e+06,,0.000000e+00,0
2017-06-24 11:00:23.000000,0.000000e+00,8.318027e+06,1.169162e+02,1.951842e+06,7.471272e+01,2.325991e+06,,0.000000e+00,0
2017-06-24 11:00:24.000000,0.000000e+00,8.318063e+06,1.169161e+02,1.971445e+06,7.473576e+01,2.325991e+06,,0.000000e+00,0
2017-06-24 11:00:25.000000,0.000000e+00,8.318098e+06,1.169160e+02,1.991048e+06,7.475880e+01,2.325990e+06,,0.000000e+00,0
2017-06-24 11:00:26.000000,0.000000e+00,8.318133e+06,1.169159e+02,2.010651e+06,7.478184e+01,2.325990e+06,,0.000000e+00,0
2017-06-24 11:00:27.000000,0.000000e+00,8.318168e+06,1.169158e+02,2.030255e+06,7.480488e+01,2.325990e+06,,0.000000e+00,0
2017-06-24 11:00:28.000000,0.000000e+00,8.318203e+06,1.169157e+02,2.049858e+06,7.482791e+01,2.325990e+06,,0.000000e+00,0
2017-06-24 11:00:29.000000,0.000000e+00,8.318238e+06,1.169156e+02,2.069461e+06,7.485095e+01,2.325990e+06,,0.000000e+00,0
2017-06-24 11:00:30.000000,0.000000e+00,8.318273e+06,1.169155e+02,2.089064e+06,7.487399e+01,2.325989e+06,,0.000000e+00,0
2017-06-24 11:00:31.000000,0.000000e+00,8.318307e+06,1.169154e+02,2.062685e+06,7.483652e+01,2.325989e+06,,0.000000e+00,0
2017-06-24 11:00:32.000000,0.000000e+00,8.318343e+06,1.169153e+02,2.036307e+06,7.479905e+01,2.325989e+06,,0.000000e+00,0
2017-06-24 11:00:33.000000,0.000000e+00,8.318378e+06,1.169153e+02,2.009928e+06,7.476158e+01,2.325989e+06,,0.000000e+00,0
2017-06-24 11:00:34.000000,0.000000e+00,8.318413e+06,1.169152e+02,1.983549e+06,7.472411e+01,2.325989e+06,,0.000000e+00,0
2017-06-24 11:00:35.000000,0.000000e+00,8.318448e+06,1.169151e+02,1.957171e+06,7.468665e+01,2.325988e+06,,0.000000e+00,0
2017-06-24 11:00:36.000000,0.000000e+00,8.318483e+06,1.169150e+02,1.930792e+06,7.464917e+01,2.325988e+06,,0.000000e+00,0
2017-06-24 11:00:37.000000,0.000000e+00,8.318518e+06,1.169149e+02,1.904414e+06,7.461170e+01,2.325988e+06,,0.000000e+00,0
2017-06-24 11:00:38.000000,0.000000e+00,8.318553e+06,1.169148e+02,1.878035e+06,7.457423e+01,2.325988e+06,,0.000000e+00,0
2017-06-24 11:00:39.000000,0.000000e+00,8.318587e+06,1.169147e+02,1.851657e+06,7.453677e+01,2.325988e+06,,0.000000e+00,0
2017-06-24 11:00:40.000000,0.000000e+00,8.318623e+06,1.169146e+02,1.825278e+06,7.449929e+01,2.325987e+06,,0.000000e+00,0
2017-06-24 11:00:41.000000,0.000000e+00,8.318658e+06,1.169145e+02,1.798900e+06,7.446182e+01,2.325987e+06,,0.000000e+00,0
2017-06-24 11:00:42.000000,0.000000e+00,8.318693e+06,1.169144e+02,1.772521e+06,7.442435e+01,2.325987e+06,,0.000000e+00,0
2017-06-24 11:00:43.000000,0.000000e+00,8.318728e+06,1.169143e+02,1.746143e+06,7.438689e+01,2.325987e+06,,0.000000e+00,0
2017-06-24 11:00:44.000000,0.000000e+00,8.318763e+06,1.169142e+02,1.719764e+06,7.434941e+01,2.325986e+06,,0.000000e+00,0
2017-06-24 11:00:45.000000,0.000000e+00,8.318798e+06,1.169141e+02,1.693386e+06,7.431194e+01,2.325986e+06,,0.000000e+00,0
2017-06-24 11:00:46.000000,0.000000e+00,8.318833e+06,1.169140e+02,1.667007e+06,7.427448e+01,2.325986e+06,,0.000000e+00,0
2017-06-24 11:00:47.000000,0.000000e+00,8.318867e+06,1.169139e+02,1.640629e+06,7.423700e+01,2.325986e+06,,0.000000e+00,0
2017-06-24 11:00:48.000000,0.000000e+00,8.318903e+06,1.169139e+02,1.614250e+06,7.419953e+01,2.325986e+06,,0.000000e+00,0
2017-06-24 11:00:49.000000,0.000000e+00,8.318938e+06,1.169138e+02,1.587872e+06,7.416206e+01,2.325986e+06,,0.000000e+00,0
2017-06-24 11:00:50.000000,0.000000e+00,8.318973e+06,1.169137e+02,1.561493e+06,7.412460e+01,2.325985e+06,,0.000000e+00,0
2017-06-24 11:00:51.000000,0.000000e+00,8.318932e+06,1.169136e+02,1.535115e+06,7.408712e+01,2.325985e+06,,0.000000e+00,0
2017-06-24 11:00:52.000000,0.000000e+00,8.318891e+06,1.169135e+02,1.508736e+06,7.404965e+01,2.325985e+06,,0.000000e+00,0
2017-06-24 11:00:53.000000,0.000000e+00,8.318851e+06,1.169134e+02,1.482358e+06,7.401218e+01,2.325985e+06,,0.000000e+00,0
2017-06-24 11:00:54.000000,0.000000e+00,8.318810e+06,1.169133e+02,1.455979e+06,7.397472e+01,2.325985e+06,,0.000000e+00,0
2017-06-24 11:00:55.000000,0.000000e+00,8.318769e+06,1.169132e+02,1.429601e+06,7.393724e+01,2.325984e+06,,0.000000e+00,0
2017-06-24 11:00:56.000000,0.000000e+00,8.318729e+06,1.169131e+02,1.403222e+06,7.389977e+01,2.325984e+06,,0.000000e+00,0
2017-06-24 11:00:57.000000,0.000000e+00,8.318687e+06,1.169130e+02,1.376843e+06,7.386230e+01,2.325984e+06,,0.000000e+00,0
2017-06-24 11:00:58.000000,0.000000e+00,8.318647e+06,1.169129e+02,1.350465e+06,7.382484e+01,2.325984e+06,,0.000000e+00,0
2017-06-24 11:00:59.000000,0.000000e+00,8.318607e+06,1.169128e+02,1.324086e+06,7.378736e+01,2.325984e+06,,0.000000e+00,0
2017-06-24 11:01:00.000000,0.000000e+00,8.318565e+06,1.169127e+02,1.297708e+06,7.374989e+01,2.325983e+06,,0.000000e+00,0
2017-06-24 11:01:01.000000,0.000000e+00,8.318525e+06,1.169127e+02,1.310873e+06,7.370280e+01,2.325983e+06,,0.000000e+00,0
2017-06-24 11:01:02.000000,0.000000e+00,8.318484e+06,1.169126e+02,1.324038e+06,7.365571e+01,2.325983e+06,,0.000000e+00,0
2017-06-24 11:01:03.000000,0.000000e+00,8.318443e+06,1.169125e+02,1.337203e+06,7.360862e+01,2.325983e+06,,0.000000e+00,0
2017-06-24 11:01:04.000000,0.000000e+00,8.318403e+06,1.169124e+02,1.350368e+06,7.356153e+01,2.325982e+06,,0.000000e+00,0
2017-06-24 11:01:05.000000,0.000000e+00,8.318362e+06,1.169123e+02,1.363534e+06,7.351444e+01,2.325982e+06,,0.000000e+00,0
2017-06-24 11:01:06.000000,0.000000e+00,8.318321e+06,1.169122e+02,1.376699e+06,7.346735e+01,2.325982e+06,,0.000000e+00,0
2017-06-24 11:01:07.000000,0.000000e+00,8.318281e+06,1.169121e+02,1.389864e+06,7.342026e+01,2.325982e+06,,0.000000e+00,0
2017-06-24 11:01:08.000000,0.000000e+00,8.318240e+06,1.169120e+02,1.403029e+06,7.337317e+01,2.325982e+06,,0.000000e+00,0
2017-06-24 11:01:09.000000,0.000000e+00,8.318199e+06,1.169119e+02,1.416194e+06,7.332608e+01,2.325982e+06,,0.000000e+00,0
2017-06-24 11:01:10.000000,0.000000e+00,8.318159e+06,1.169118e+02,1.429359e+06,7.327898e+01,2.325981e+06,,0.000000e+00,0
2017-06-24 11:01:11.000000,0.000000e+00,8.318118e+06,1.169117e+02,1.442525e+06,7.323190e+01,2.325981e+06,,0.000000e+00,0
