timestamp,P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,P-JUS-CKGL,T-JUS-CKGL,QGL,class
2018-04-14 13:18:42.000000,2.596457e+07,,,,,,,,0
2018-04-14 13:18:43.000000,2.596454e+07,,,,,,,,0
2018-04-14 13:18:44.000000,2.596452e+07,,,,,,,,0
2018-04-14 13:18:45.000000,2.596452e+07,,,,,,,,0
2018-04-14 13:18:46.000000,2.596452e+07,,,,,,,,0
2018-04-14 13:18:47.000000,2.596454e+07,,,,,,,,0
2018-04-14 13:18:48.000000,2.596455e+07,,,,,,,,0
2018-04-14 13:18:49.000000,2.596458e+07,,,,,,,,0
2018-04-14 13:18:50.000000,2.596463e+07,,,,,,,,0
2018-04-14 13:18:51.000000,2.596469e+07,,,,,,,,0
2018-04-14 13:18:52.000000,2.596474e+07,,,,,,,,0
2018-04-14 13:18:53.000000,2.596477e+07,,,,,,,,0
2018-04-14 13:18:54.000000,2.596479e+07,,,,,,,,0
2018-04-14 13:18:55.000000,2.596481e+07,,,,,,,,0
2018-04-14 13:18:56.000000,2.596479e+07,,,,,,,,0
2018-04-14 13:18:57.000000,2.596470e+07,,,,,,,,0
2018-04-14 13:18:58.000000,2.596463e+07,,,,,,,,0
2018-04-14 13:18:59.000000,2.596458e+07,,,,,,,,0
2018-04-14 13:19:00.000000,2.596454e+07,,,,,,,,0
2018-04-14 13:19:01.000000,2.596453e+07,,,,,,,,0
2018-04-14 13:19:02.000000,2.596451e+07,,,,,,,,0
2018-04-14 13:19:03.000000,2.596449e+07,,,,,,,,0
2018-04-14 13:19:04.000000,2.596450e+07,,,,,,,,0
2018-04-14 13:19:05.000000,2.596451e+07,,,,,,,,0
2018-04-14 13:19:06.000000,2.596453e+07,,,,,,,,0
2018-04-14 13:19:07.000000,2.596454e+07,,,,,,,,0
2018-04-14 13:19:08.000000,2.596457e+07,,,,,,,,0
2018-04-14 13:19:09.000000,2.596463e+07,,,,,,,,0
2018-04-14 13:19:10.000000,2.596469e+07,,,,,,,,0
2018-04-14 13:19:11.000000,2.596473e+07,,,,,,,,0
2018-04-14 13:19:12.000000,2.596475e+07,,,,,,,,0
2018-04-14 13:19:13.000000,2.596476e+07,,,,,,,,0
2018-04-14 13:19:14.000000,2.596473e+07,,,,,,,,0
2018-04-14 13:19:15.000000,2.596473e+07,,,,,,,,0
2018-04-14 13:19:16.000000,2.596476e+07,,,,,,,,0
2018-04-14 13:19:17.000000,2.596474e+07,,,,,,,,0
2018-04-14 13:19:18.000000,2.596470e+07,,,,,,,,0
2018-04-14 13:19:19.000000,2.596465e+07,,,,,,,,0
2018-04-14 13:19:20.000000,2.596461e+07,,,,,,,,0
2018-04-14 13:19:21.000000,2.596458e+07,,,,,,,,0
2018-04-14 13:19:22.000000,2.596456e+07,,,,,,,,0
2018-04-14 13:19:23.000000,2.596454e+07,,,,,,,,0
2018-04-14 13:19:24.000000,2.596454e+07,,,,,,,,0
2018-04-14 13:19:25.000000,2.596454e+07,,,,,,,,0
2018-04-14 13:19:26.000000,2.596457e+07,,,,,,,,0
2018-04-14 13:19:27.000000,2.596462e+07,,,,,,,,0
2018-04-14 13:19:28.000000,2.596467e+07,,,,,,,,0
2018-04-14 13:19:29.000000,2.596473e+07,,,,,,,,0
2018-04-14 13:19:30.000000,2.596476e+07,,,,,,,,0
2018-04-14 13:19:31.000000,2.596481e+07,,,,,,,,0
2018-04-14 13:19:32.000000,2.596481e+07,,,,,,,,0
2018-04-14 13:19:33.000000,2.596473e+07,,,,,,,,0
2018-04-14 13:19:34.000000,2.596466e+07,,,,,,,,0
2018-04-14 13:19:35.000000,2.596461e+07,,,,,,,,0
2018-04-14 13:19:36.000000,2.596458e+07,,,,,,,,0
2018-04-14 13:19:37.000000,2.596455e+07,,,,,,,,0
2018-04-14 13:19:38.000000,2.596453e+07,,,,,,,,0
2018-04-14 13:19:39.000000,2.596450e+07,,,,,,,,0
2018-04-14 13:19:40.000000,2.596451e+07,,,,,,,,0
2018-04-14 13:19:41.000000,2.596452e+07,,,,,,,,0
2018-04-14 13:19:42.000000,2.596454e+07,,,,,,,,0
2018-04-14 13:19:43.000000,2.596455e+07,,,,,,,,0
2018-04-14 13:19:44.000000,2.596457e+07,,,,,,,,0
2018-04-14 13:19:45.000000,2.596459e+07,,,,,,,,0
2018-04-14 13:19:46.000000,2.596463e+07,,,,,,,,0
2018-04-14 13:19:47.000000,2.596470e+07,,,,,,,,0
2018-04-14 13:19:48.000000,2.596475e+07,,,,,,,,0
2018-04-14 13:19:49.000000,2.596478e+07,,,,,,,,0
2018-04-14 13:19:50.000000,2.596479e+07,,,,,,,,0
2018-04-14 13:19:51.000000,2.596478e+07,,,,,,,,0
2018-04-14 13:19:52.000000,2.596477e+07,,,,,,,,0
2018-04-14 13:19:53.000000,2.596480e+07,,,,,,,,0
2018-04-14 13:19:54.000000,2.596477e+07,,,,,,,,0
2018-04-14 13:19:55.000000,2.596470e+07,,,,,,,,0
2018-04-14 13:19:56.000000,2.596464e+07,,,,,,,,0
2018-04-14 13:19:57.000000,2.596460e+07,,,,,,,,0
2018-04-14 13:19:58.000000,2.596457e+07,,,,,,,,0
2018-04-14 13:19:59.000000,2.596455e+07,,,,,,,,0
2018-04-14 13:20:00.000000,2.596453e+07,,,,,,,,0
2018-04-14 13:20:01.000000,2.596455e+07,,,,,,,,0
2018-04-14 13:20:02.000000,2.596456e+07,,,,,,,,0
2018-04-14 13:20:03.000000,2.596458e+07,,,,,,,,0
2018-04-14 13:20:04.000000,2.596460e+07,,,,,,,,0
2018-04-14 13:20:05.000000,2.596464e+07,,,,,,,,0
2018-04-14 13:20:06.000000,2.596471e+07,,,,,,,,0
2018-04-14 13:20:07.000000,2.596476e+07,,,,,,,,0
2018-04-14 13:20:08.000000,2.596479e+07,,,,,,,,0
2018-04-14 13:20:09.000000,2.596482e+07,,,,,,,,0
2018-04-14 13:20:10.000000,2.596484e+07,,,,,,,,0
2018-04-14 13:20:11.000000,2.596480e+07,,,,,,,,0
2018-04-14 13:20:12.000000,2.596473e+07,,,,,,,,0
2018-04-14 13:20:13.000000,2.596466e+07,,,,,,,,0
2018-04-14 13:20:14.000000,2.596462e+07,,,,,,,,0
2018-04-14 13:20:15.000000,2.596459e+07,,,,,,,,0
2018-04-14 13:20:16.000000,2.596457e+07,,,,,,,,0
2018-04-14 13:20:17.000000,2.596455e+07,,,,,,,,0
2018-04-14 13:20:18.000000,2.596455e+07,,,,,,,,0
2018-04-14 13:20:19.000000,2.596455e+07,,,,,,,,0
2018-04-14 13:20:20.000000,2.596457e+07,,,,,,,,0
2018-04-14 13:20:21.000000,2.596458e+07,,,,,,,,0
2018-04-14 13:20:22.000000,2.596458e+07,,,,,,,,0
2018-04-14 13:20:23.000000,2.596461e+07,,,,,,,,0
2018-04-14 13:20:24.000000,2.596466e+07,,,,,,,,0
2018-04-14 13:20:25.000000,2.596472e+07,,,,,,,,0
2018-04-14 13:20:26.000000,2.596476e+07,,,,,,,,0
2018-04-14 13:20:27.000000,2.596479e+07,,,,,,,,0
2018-04-14 13:20:28.000000,2.596479e+07,,,,,,,,0
2018-04-14 13:20:29.000000,2.596476e+07,,,,,,,,0
2018-04-14 13:20:30.000000,2.596476e+07,,,,,,,,0
2018-04-14 13:20:31.000000,2.596480e+07,,,,,,,,0
2018-04-14 13:20:32.000000,2.596477e+07,,,,,,,,0
2018-04-14 13:20:33.000000,2.596471e+07,,,,,,,,0
2018-04-14 13:20:34.000000,2.596465e+07,,,,,,,,0
2018-04-14 13:20:35.000000,2.596461e+07,,,,,,,,0
2018-04-14 13:20:36.000000,2.596458e+07,,,,,,,,0
2018-04-14 13:20:37.000000,2.596457e+07,,,,,,,,0
2018-04-14 13:20:38.000000,2.596455e+07,,,,,,,,0
2018-04-14 13:20:39.000000,2.596454e+07,,,,,,,,0
2018-04-14 13:20:40.000000,2.596455e+07,,,,,,,,0
2018-04-14 13:20:41.000000,2.596457e+07,,,,,,,,0
2018-04-14 13:20:42.000000,2.596461e+07,,,,,,,,0
2018-04-14 13:20:43.000000,2.596470e+07,,,,,,,,0
2018-04-14 13:20:44.000000,2.596475e+07,,,,,,,,0
2018-04-14 13:20:45.000000,2.596479e+07,,,,,,,,0
2018-04-14 13:20:46.000000,2.596483e+07,,,,,,,,0
2018-04-14 13:20:47.000000,2.596484e+07,,,,,,,,0
2018-04-14 13:20:48.000000,2.596477e+07,,,,,,,,0
2018-04-14 13:20:49.000000,2.596470e+07,,,,,,,,0
2018-04-14 13:20:50.000000,2.596464e+07,,,,,,,,0
2018-04-14 13:20:51.000000,2.596460e+07,,,,,,,,0
2018-04-14 13:20:52.000000,2.596458e+07,,,,,,,,0
2018-04-14 13:20:53.000000,2.596456e+07,,,,,,,,0
2018-04-14 13:20:54.000000,2.596455e+07,,,,,,,,0
2018-04-14 13:20:55.000000,2.596456e+07,,,,,,,,0
2018-04-14 13:20:56.000000,2.596457e+07,,,,,,,,0
2018-04-14 13:20:57.000000,2.596459e+07,,,,,,,,0
2018-04-14 13:20:58.000000,2.596460e+07,,,,,,,,0
2018-04-14 13:20:59.000000,2.596462e+07,,,,,,,,0
2018-04-14 13:21:00.000000,2.596464e+07,,,,,,,,0
2018-04-14 13:21:01.000000,2.596469e+07,,,,,,,,0
2018-04-14 13:21:02.000000,2.596475e+07,,,,,,,,0
2018-04-14 13:21:03.000000,2.596480e+07,,,,,,,,0
2018-04-14 13:21:04.000000,2.596481e+07,,,,,,,,0
2018-04-14 13:21:05.000000,2.596482e+07,,,,,,,,0
2018-04-14 13:21:06.000000,2.596480e+07,,,,,,,,0
2018-04-14 13:21:07.000000,2.596478e+07,,,,,,,,0
2018-04-14 13:21:08.000000,2.596481e+07,,,,,,,,0
2018-04-14 13:21:09.000000,2.596481e+07,,,,,,,,0
2018-04-14 13:21:10.000000,2.596475e+07,,,,,,,,0
2018-04-14 13:21:11.000000,2.596469e+07,,,,,,,,0
2018-04-14 13:21:12.000000,2.596464e+07,,,,,,,,0
2018-04-14 13:21:13.000000,2.596461e+07,,,,,,,,0
2018-04-14 13:21:14.000000,2.596459e+07,,,,,,,,0
2018-04-14 13:21:15.000000,2.596456e+07,,,,,,,,0
2018-04-14 13:21:16.000000,2.596456e+07,,,,,,,,0
2018-04-14 13:21:17.000000,2.596456e+07,,,,,,,,0
2018-04-14 13:21:18.000000,2.596458e+07,,,,,,,,0
2018-04-14 13:21:19.000000,2.596461e+07,,,,,,,,0
2018-04-14 13:21:20.000000,2.596467e+07,,,,,,,,0
2018-04-14 13:21:21.000000,2.596473e+07,,,,,,,,0
2018-04-14 13:21:22.000000,2.596477e+07,,,,,,,,0
2018-04-14 13:21:23.000000,2.596481e+07,,,,,,,,0
2018-04-14 13:21:24.000000,2.596484e+07,,,,,,,,0
2018-04-14 13:21:25.000000,2.596481e+07,,,,,,,,0
2018-04-14 13:21:26.000000,2.596474e+07,,,,,,,,0
2018-04-14 13:21:27.000000,2.596468e+07,,,,,,,,0
2018-04-14 13:21:28.000000,2.596464e+07,,,,,,,,0
2018-04-14 13:21:29.000000,2.596460e+07,,,,,,,,0
