timestamp,P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,P-JUS-CKGL,T-JUS-CKGL,QGL,class
2018-09-05 20:44:36.000000,3.100398e+02,8.995630e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:44:37.000000,3.100398e+02,8.995630e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:44:38.000000,3.100398e+02,8.995630e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:44:39.000000,3.100398e+02,8.995630e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:44:40.000000,3.100398e+02,8.995630e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:44:41.000000,3.100398e+02,8.995630e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:44:42.000000,3.100398e+02,8.995630e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:44:43.000000,3.100398e+02,8.995630e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:44:44.000000,3.100398e+02,8.995630e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:44:45.000000,3.100398e+02,8.995630e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:44:46.000000,3.100398e+02,8.995630e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:44:47.000000,3.100398e+02,8.995630e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:44:48.000000,3.100398e+02,8.995630e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:44:49.000000,3.100398e+02,8.995630e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:44:50.000000,3.100398e+02,8.995630e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:44:51.000000,3.100398e+02,8.995630e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:44:52.000000,3.100398e+02,8.995630e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:44:53.000000,3.100398e+02,8.995630e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:44:54.000000,3.100398e+02,8.995630e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:44:55.000000,3.100398e+02,8.995630e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:44:56.000000,3.100398e+02,8.995630e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:44:57.000000,3.100398e+02,8.995630e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:44:58.000000,3.100398e+02,8.995630e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:44:59.000000,3.100398e+02,8.995636e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:45:00.000000,3.100398e+02,8.995646e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:45:01.000000,3.100398e+02,8.995657e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:45:02.000000,3.100398e+02,8.995668e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:45:03.000000,3.100398e+02,8.995679e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:45:04.000000,3.100398e+02,8.995690e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:45:05.000000,3.100398e+02,8.995701e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:45:06.000000,3.100398e+02,8.995712e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:45:07.000000,3.100398e+02,8.995723e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:45:08.000000,3.100398e+02,8.995734e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:45:09.000000,3.100398e+02,8.995745e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:45:10.000000,3.100398e+02,8.995756e+01,1.100308e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:45:11.000000,3.100398e+02,8.995758e+01,1.100309e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:45:12.000000,3.100398e+02,8.995758e+01,1.100310e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:45:13.000000,3.100398e+02,8.995758e+01,1.100311e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:45:14.000000,3.100398e+02,8.995758e+01,1.100312e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:45:15.000000,3.100398e+02,8.995758e+01,1.100313e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:45:16.000000,3.100398e+02,8.995758e+01,1.100314e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:45:17.000000,3.100398e+02,8.995758e+01,1.100316e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:45:18.000000,3.100398e+02,8.995758e+01,1.100317e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:45:19.000000,3.100398e+02,8.995758e+01,1.100318e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:45:20.000000,3.100398e+02,8.995758e+01,1.100319e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:45:21.000000,3.100398e+02,8.995758e+01,1.100320e+02,1.495630e+01,6.007969e+01,,,,0
2018-09-05 20:45:22.000000,3.100398e+02,8.995758e+01,1.100321e+02,1.495630e+01,6.007970e+01,,,,0
2018-09-05 20:45:23.000000,3.100399e+02,8.995758e+01,1.100321e+02,1.495630e+01,6.007981e+01,,,,0
2018-09-05 20:45:24.000000,3.100400e+02,8.995758e+01,1.100321e+02,1.495630e+01,6.007992e+01,,,,0
2018-09-05 20:45:25.000000,3.100401e+02,8.995758e+01,1.100321e+02,1.495630e+01,6.008003e+01,,,,0
2018-09-05 20:45:26.000000,3.100403e+02,8.995758e+01,1.100321e+02,1.495630e+01,6.008014e+01,,,,0
2018-09-05 20:45:27.000000,3.100404e+02,8.995758e+01,1.100321e+02,1.495630e+01,6.008025e+01,,,,0
2018-09-05 20:45:28.000000,3.100405e+02,8.995758e+01,1.100321e+02,1.495630e+01,6.008036e+01,,,,0
2018-09-05 20:45:29.000000,3.100406e+02,8.995758e+01,1.100321e+02,1.495630e+01,6.008047e+01,,,,0
2018-09-05 20:45:30.000000,3.100407e+02,8.995758e+01,1.100321e+02,1.495630e+01,6.008058e+01,,,,0
2018-09-05 20:45:31.000000,3.100408e+02,8.995758e+01,1.100321e+02,1.495630e+01,6.008069e+01,,,,0
2018-09-05 20:45:32.000000,3.100409e+02,8.995758e+01,1.100321e+02,1.495630e+01,6.008080e+01,,,,0
2018-09-05 20:45:33.000000,3.100410e+02,8.995758e+01,1.100321e+02,1.495630e+01,6.008091e+01,,,,0
2018-09-05 20:45:34.000000,3.100411e+02,8.995758e+01,1.100321e+02,1.495630e+01,6.008098e+01,,,,0
2018-09-05 20:45:35.000000,3.100411e+02,8.995758e+01,1.100321e+02,1.495630e+01,6.008098e+01,,,,0
2018-09-05 20:45:36.000000,3.100411e+02,8.995758e+01,1.100321e+02,1.495630e+01,6.008098e+01,,,,0
2018-09-05 20:45:37.000000,3.100411e+02,8.995758e+01,1.100321e+02,1.495630e+01,6.008098e+01,,,,0
2018-09-05 20:45:38.000000,3.100411e+02,8.995758e+01,1.100321e+02,1.495630e+01,6.008098e+01,,,,0
2018-09-05 20:45:39.000000,3.100411e+02,8.995758e+01,1.100321e+02,1.495630e+01,6.008098e+01,,,,0
2018-09-05 20:45:40.000000,3.100411e+02,8.995758e+01,1.100321e+02,1.495630e+01,6.008098e+01,,,,0
2018-09-05 20:45:41.000000,3.100411e+02,8.995758e+01,1.100321e+02,1.495630e+01,6.008098e+01,,,,0
2018-09-05 20:45:42.000000,3.100411e+02,8.995758e+01,1.100321e+02,1.495630e+01,6.008098e+01,,,,0
2018-09-05 20:45:43.000000,3.100411e+02,8.995758e+01,1.100321e+02,1.495630e+01,6.008098e+01,,,,0
2018-09-05 20:45:44.000000,3.100411e+02,8.995758e+01,1.100321e+02,1.495630e+01,6.008098e+01,,,,0
2018-09-05 20:45:45.000000,3.100411e+02,8.995758e+01,1.100321e+02,1.495630e+01,6.008098e+01,,,,0
2018-09-05 20:45:46.000000,3.100411e+02,8.995758e+01,1.100321e+02,1.495637e+01,6.008098e+01,,,,0
2018-09-05 20:45:47.000000,3.100411e+02,8.995758e+01,1.100321e+02,1.495648e+01,6.008098e+01,,,,0
2018-09-05 20:45:48.000000,3.100411e+02,8.995758e+01,1.100321e+02,1.495659e+01,6.008098e+01,,,,0
2018-09-05 20:45:49.000000,3.100411e+02,8.995758e+01,1.100321e+02,1.495670e+01,6.008098e+01,,,,0
