timestamp,P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,P-JUS-CKGL,T-JUS-CKGL,QGL,class
2018-09-05 20:44:36.000000,4.160129e+02,1.179563e+02,1.200386e+02,2.988175e+01,7.002966e+01,,,,0
2018-09-05 20:44:37.000000,4.160129e+02,1.179563e+02,1.200386e+02,2.988175e+01,7.002977e+01,,,,0
2018-09-05 20:44:38.000000,4.160129e+02,1.179563e+02,1.200386e+02,2.988175e+01,7.002988e+01,,,,0
2018-09-05 20:44:39.000000,4.160129e+02,1.179563e+02,1.200386e+02,2.988175e+01,7.002999e+01,,,,0
2018-09-05 20:44:40.000000,4.160129e+02,1.179563e+02,1.200386e+02,2.988175e+01,7.003010e+01,,,,0
2018-09-05 20:44:41.000000,4.160129e+02,1.179563e+02,1.200386e+02,2.988175e+01,7.003021e+01,,,,0
2018-09-05 20:44:42.000000,4.160129e+02,1.179563e+02,1.200386e+02,2.988175e+01,7.003032e+01,,,,0
2018-09-05 20:44:43.000000,4.160129e+02,1.179563e+02,1.200386e+02,2.988175e+01,7.003043e+01,,,,0
2018-09-05 20:44:44.000000,4.160129e+02,1.179563e+02,1.200386e+02,2.988175e+01,7.003054e+01,,,,0
2018-09-05 20:44:45.000000,4.160129e+02,1.179563e+02,1.200386e+02,2.988175e+01,7.003065e+01,,,,0
2018-09-05 20:44:46.000000,4.160129e+02,1.179563e+02,1.200386e+02,2.988175e+01,7.003076e+01,,,,0
2018-09-05 20:44:47.000000,4.160129e+02,1.179563e+02,1.200386e+02,2.988175e+01,7.003085e+01,,,,0
2018-09-05 20:44:48.000000,4.160129e+02,1.179563e+02,1.200386e+02,2.988175e+01,7.003085e+01,,,,0
2018-09-05 20:44:49.000000,4.160129e+02,1.179563e+02,1.200386e+02,2.988175e+01,7.003085e+01,,,,0
2018-09-05 20:44:50.000000,4.160129e+02,1.179563e+02,1.200386e+02,2.988175e+01,7.003085e+01,,,,0
2018-09-05 20:44:51.000000,4.160129e+02,1.179563e+02,1.200386e+02,2.988175e+01,7.003085e+01,,,,0
2018-09-05 20:44:52.000000,4.160129e+02,1.179563e+02,1.200386e+02,2.988175e+01,7.003085e+01,,,,0
2018-09-05 20:44:53.000000,4.160129e+02,1.179563e+02,1.200386e+02,2.988175e+01,7.003085e+01,,,,0
2018-09-05 20:44:54.000000,4.160129e+02,1.179563e+02,1.200386e+02,2.988175e+01,7.003085e+01,,,,0
2018-09-05 20:44:55.000000,4.160129e+02,1.179563e+02,1.200386e+02,2.988175e+01,7.003085e+01,,,,0
2018-09-05 20:44:56.000000,4.160129e+02,1.179563e+02,1.200386e+02,2.988175e+01,7.003085e+01,,,,0
2018-09-05 20:44:57.000000,4.160129e+02,1.179563e+02,1.200386e+02,2.988175e+01,7.003085e+01,,,,0
2018-09-05 20:44:58.000000,4.160129e+02,1.179563e+02,1.200386e+02,2.988175e+01,7.003085e+01,,,,0
2018-09-05 20:44:59.000000,4.160129e+02,1.179563e+02,1.200386e+02,2.988175e+01,7.003085e+01,,,,0
2018-09-05 20:45:00.000000,4.160129e+02,1.179563e+02,1.200386e+02,2.988175e+01,7.003085e+01,,,,0
