timestamp,P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,P-JUS-CKGL,T-JUS-CKGL,QGL,class
2018-09-05 20:44:36.000000,1.203599e+02,3.912339e+01,4.958612e+01,1.096144e+01,3.196658e+01,,,,0
2018-09-05 20:44:37.000000,1.203599e+02,3.912339e+01,4.958612e+01,1.096144e+01,3.196658e+01,,,,0
2018-09-05 20:44:38.000000,1.203599e+02,3.912339e+01,4.958612e+01,1.096144e+01,3.196658e+01,,,,0
2018-09-05 20:44:39.000000,1.203599e+02,3.912339e+01,4.958612e+01,1.096144e+01,3.196658e+01,,,,0
2018-09-05 20:44:40.000000,1.203599e+02,3.912339e+01,4.958612e+01,1.096144e+01,3.196658e+01,,,,0
2018-09-05 20:44:41.000000,1.203599e+02,3.912339e+01,4.958612e+01,1.096144e+01,3.196658e+01,,,,0
2018-09-05 20:44:42.000000,1.203599e+02,3.912339e+01,4.958612e+01,1.096144e+01,3.196658e+01,,,,0
2018-09-05 20:44:43.000000,1.203599e+02,3.912339e+01,4.958612e+01,1.096144e+01,3.196658e+01,,,,0
2018-09-05 20:44:44.000000,1.203599e+02,3.912339e+01,4.958612e+01,1.096144e+01,3.196658e+01,,,,0
2018-09-05 20:44:45.000000,1.203599e+02,3.912339e+01,4.958612e+01,1.096144e+01,3.196658e+01,,,,0
2018-09-05 20:44:46.000000,1.203599e+02,3.912339e+01,4.958612e+01,1.096144e+01,3.196658e+01,,,,0
2018-09-05 20:44:47.000000,1.203599e+02,3.912339e+01,4.958612e+01,1.096144e+01,3.196658e+01,,,,0
2018-09-05 20:44:48.000000,1.203599e+02,3.912339e+01,4.958612e+01,1.096144e+01,3.196658e+01,,,,0
2018-09-05 20:44:49.000000,1.203599e+02,3.912339e+01,4.958612e+01,1.096144e+01,3.196658e+01,,,,0
2018-09-05 20:44:50.000000,1.203599e+02,3.912339e+01,4.958612e+01,1.096144e+01,3.196658e+01,,,,0
2018-09-05 20:44:51.000000,1.203599e+02,3.912339e+01,4.958612e+01,1.096144e+01,3.196658e+01,,,,0
2018-09-05 20:44:52.000000,1.203599e+02,3.912339e+01,4.958612e+01,1.096144e+01,3.196658e+01,,,,0
2018-09-05 20:44:53.000000,1.203599e+02,3.912339e+01,4.958489e+01,1.096144e+01,3.196658e+01,,,,0
2018-09-05 20:44:54.000000,1.203599e+02,3.912339e+01,4.958153e+01,1.096144e+01,3.196658e+01,,,,0
