timestamp,P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,P-JUS-CKGL,T-JUS-CKGL,QGL,class
2018-04-02 01:33:02.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:03.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:04.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:05.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:06.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:07.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:08.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:09.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:10.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:11.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:12.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:13.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:14.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:15.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:16.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:17.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:18.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:19.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:20.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:21.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:22.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:23.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:24.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:25.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:26.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:27.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:28.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:29.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:30.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:31.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:32.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:33.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:34.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:35.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:36.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:37.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:38.000000,2.073406e+07,,,,,,,,0
2018-04-02 01:33:39.000000,2.073407e+07,,,,,,,,0
